anime,Gênero do anime,anime_url,anime_img,Quantidade de episódios do anime,Votos totais do anime,Avaliação do anime,Avaliação Categoria do anime,Contagem total de votos de todos os animes
MOBILE SUIT GUNDAM UNICORN RE:0096,"Action, Mecha, Sci-fi",https://www.crunchyroll.com/mobile-suit-gundam-unicorn-re0096,https://img1.ak.crunchyroll.com/i/spire1/118cbf9283ae293482f50929444cd2821459548131_full.jpg,22,34,3.62,Bom,269909
Utakoi,"Drama, Historical, Romance",https://www.crunchyroll.com/utakoi,https://img1.ak.crunchyroll.com/i/spire3/157baf2d561a600b0581c07d8d509e281342037824_full.jpg,13,33,4.64,Excelente,269909
Lord El-Melloi II's Case Files {Rail Zeppelin} Grace note,"Fantasy, Mystery, Supernatural",https://www.crunchyroll.com/lord-el-melloi-iis-case-files-rail-zeppelin-grace-note,https://img1.ak.crunchyroll.com/i/spire2/127eca8cda95be215f1c562562f72d5d1546269591_full.jpg,14,33,4.58,Excelente,269909
Harukana Receive,"Drama, Sports",https://www.crunchyroll.com/harukana-receive,https://img1.ak.crunchyroll.com/i/spire2/0bb2e9ba6cee0d7597b046035ac15ea61530858781_full.jpg,12,33,4.42,Excelente,269909
DOUBLE DECKER! DOUG & KIRILL,"Action, Drama, Sci-fi, Seinen",https://www.crunchyroll.com/double-decker-doug-kirill,https://img1.ak.crunchyroll.com/i/spire4/948a0b2f3711ac4eda455fb9652063eb1535865511_full.jpg,16,33,4.3,Excelente,269909
Fafner Exodus,"Action, Adventure, Mecha, Sci-fi",https://www.crunchyroll.com/fafner-exodus,https://img1.ak.crunchyroll.com/i/spire1/9e47bfb83c75f3e1472c4db3c66a3c441420860641_full.jpg,26,33,4.18,Excelente,269909
Children of Ether,"Action, Adventure, Seinen",https://www.crunchyroll.com/children-of-ether,https://img1.ak.crunchyroll.com/i/spire2/fb8356c5eadc218375f03aad6901e67c1501024811_full.jpg,1,33,4.12,Excelente,269909
Fate/Grand Order ‐First Order‐,"Action, Fantasy, Supernatural",https://www.crunchyroll.com/fategrand-order-first-order,https://img1.ak.crunchyroll.com/i/spire3/6a9b9b6ea239be382481eda83c354c761483176773_full.jpg,1,33,3.55,Bom,269909
URAHARA,"Action, Adventure, Comedy, Sci-fi, Slice of life",https://www.crunchyroll.com/urahara,https://img1.ak.crunchyroll.com/i/spire1/ebe36ac6ee6e6b5fdce5df70a96aa49a1507099342_full.jpg,12,33,3.39,Bom,269909
Sparrow's Hotel,"Action, Comedy, Seinen, Slice of life",https://www.crunchyroll.com/sparrows-hotel,https://img1.ak.crunchyroll.com/i/spire4/11c125c38f606f32e366b7e11be746361364596545_full.jpg,12,33,3.18,Bom,269909
Dances with the Dragons,"Action, Fantasy",https://www.crunchyroll.com/dances-with-the-dragons,https://img1.ak.crunchyroll.com/i/spire3/d55d9158bab31105141e8cd25d86f5ad1522947538_full.jpg,12,33,2.7,Neutro,269909
BROTHERHOOD FINAL FANTASY XV,"Action, Drama, Fantasy",https://www.crunchyroll.com/brotherhood-final-fantasy-xv,https://img1.ak.crunchyroll.com/i/spire3/1d18f6818959fd8a3c0869919572a0ad1459475805_full.jpg,5,32,4.88,Excelente,269909
Young Black Jack,"Drama, Historical, Seinen, Thriller",https://www.crunchyroll.com/young-black-jack,https://img1.ak.crunchyroll.com/i/spire1/2d4b44b152d165887221110745fba3601443819850_full.jpg,12,32,4.38,Excelente,269909
Meiji Tokyo Renka,"Drama, Historical, Isekai, Supernatural",https://www.crunchyroll.com/meiji-tokyo-renka,https://img1.ak.crunchyroll.com/i/spire4/ef6f1771e7b4e985bd65544121f3c1231546987212_full.jpg,12,32,4.25,Excelente,269909
Galilei Donna,"Action, Adventure, Drama, Mystery, Sci-fi",https://www.crunchyroll.com/galilei-donna,https://img1.ak.crunchyroll.com/i/spire3/7b6eb5d137311493e569d076ff803c781380754792_full.jpg,11,32,3.41,Bom,269909
Momo Kyun Sword,"Action, Adventure, Fantasy",https://www.crunchyroll.com/momo-kyun-sword,https://img1.ak.crunchyroll.com/i/spire4/fdaae847bf04501daad0ab5af7f0a50c1404853359_full.jpg,12,32,3.31,Bom,269909
Love To-LIE-Angle,"Comedy, Romance",https://www.crunchyroll.com/love-to-lie-angle,https://img1.ak.crunchyroll.com/i/spire2/7a9d78a444da351aee6949717b4d57a91522805191_full.jpg,12,32,3.31,Bom,269909
CHRONOS RULER,"Action, Drama, Fantasy",https://www.crunchyroll.com/chronos-ruler,https://img1.ak.crunchyroll.com/i/spire1/7565f57c352ae7b1a8ef17738153309f1499455994_full.jpg,13,32,3.22,Bom,269909
Yotsuiro Biyori,"Comedy, Slice of life",https://www.crunchyroll.com/yotsuiro-biyori,https://img1.ak.crunchyroll.com/i/spire1/ee5d1e2e972db91abfdd90284c8b74351523301700_full.jpg,12,31,4.9,Excelente,269909
The Familiar of Zero,"Comedy, Fantasy, Harem, Seinen",https://www.crunchyroll.com/zero-no-tsukaima,https://img1.ak.crunchyroll.com/i/spire3/896ea148297d3f7aeb12bd02463326ec1399425303_full.jpg,13,31,4.61,Excelente,269909
Comical Psychosomatic Medicine,"Comedy, Slice of life",https://www.crunchyroll.com/comical-psychosomatic-medicine,https://img1.ak.crunchyroll.com/i/spire4/0c4e3d1966f490d1fd02a86e88dbbf8a1423784130_full.jpg,20,31,4.06,Excelente,269909
Brave Witches,"Action, Sci-fi",https://www.crunchyroll.com/brave-witches,https://img1.ak.crunchyroll.com/i/spire2/797ea957308ea96dc188d24d11579fe41480964961_full.jpg,12,31,4.03,Excelente,269909
Caligula,"Action, Sci-fi",https://www.crunchyroll.com/caligula,https://img1.ak.crunchyroll.com/i/spire4/656934f99424fbd310f768a90a742f611529094876_full.jpg,12,31,3.52,Bom,269909
Frankenstein Family,"Sci-fi, Slice of life",https://www.crunchyroll.com/frankenstein-family,https://img1.ak.crunchyroll.com/i/spire2/8a9ceb3552ead9dc55d855b1c20e1ff71536179512_full.jpg,12,31,2.84,Neutro,269909
Between the Sky and Sea,"Adventure, Sci-fi, Slice of life",https://www.crunchyroll.com/between-the-sky-and-sea,https://img1.ak.crunchyroll.com/i/spire2/8588cf259d64d48b9064ce95826c76e71538571389_full.jpg,12,31,2.35,Neutro,269909
Natsume Yuujinchou 5,"Adventure, Drama, Slice of life, Supernatural",https://www.crunchyroll.com/natsume-yujin-cho-5,https://img1.ak.crunchyroll.com/i/spire2/73da2bc04fa3c225e8eea933982993a61475602593_full.jpg,14,30,4.9,Excelente,269909
BanG Dream!,"Comedy, Music",https://www.crunchyroll.com/bang-dream,https://img1.ak.crunchyroll.com/i/spire2/64e590d9c0027bdfdec7f2d8b80c264a1485143598_full.jpg,26,30,4.47,Excelente,269909
Dagashi Kashi,"Comedy, Romance, Slice of life",https://www.crunchyroll.com/dagashi-kashi,https://img1.ak.crunchyroll.com/i/spire1/7aabc984a9c19707e7055e24eba593681452427810_full.jpg,12,30,4.2,Excelente,269909
Mobile Suit Gundam Seed,"Action, Mecha, Sci-fi",https://www.crunchyroll.com/mobile-suit-gundam-seed,https://img1.ak.crunchyroll.com/i/spire4/c265885a770bdcdf946f88bc7be14be11495662659_full.jpg,48,30,4.13,Excelente,269909
Mobile Suit Gundam Wing,"Action, Mecha, Sci-fi",https://www.crunchyroll.com/mobile-suit-gundam-wing,https://img1.ak.crunchyroll.com/i/spire4/12c4005cf97b95e149e841d1a3a6bbe11490302419_full.jpg,49,30,3.9,Bom,269909
Danchigai,"Comedy, Slice of life",https://www.crunchyroll.com/danchigai,https://img1.ak.crunchyroll.com/i/spire3/03562ac02cc553a6cbab7a7c66d0f9f01436460065_full.jpg,12,30,3.9,Bom,269909
Wish Upon the Pleiades,"Action, Drama, Fantasy, Magical girls, Sci-fi",https://www.crunchyroll.com/wish-upon-the-pleiades,https://img1.ak.crunchyroll.com/i/spire3/f297155beaec0e5f1ed091f6ed5d617c1568071180_full.jpg,12,30,3.63,Bom,269909
Strange+,"Drama, Mystery, Thriller",https://www.crunchyroll.com/strange,https://img1.ak.crunchyroll.com/i/spire3/112c3548fe85ce7011da22f9ff4cb5231388688447_full.jpg,24,30,3.5,Bom,269909
Gunslinger Stratos THE ANIMATION,"Action, Sci-fi",https://www.crunchyroll.com/gunslinger-stratos,https://img1.ak.crunchyroll.com/i/spire4/925a59d3e5b5bb0f9e87d8afe51873bc1427920522_full.jpg,12,30,3.43,Bom,269909
La corda d’oro -Blue Sky-,"Harem, Music, Romance, Shojo, Supernatural",https://www.crunchyroll.com/la-corda-doro-blue-sky-,https://img1.ak.crunchyroll.com/i/spire1/6853acee89086eaf46dfc47b69a225801396566265_full.jpg,12,30,3.23,Bom,269909
HAKYU HOSHIN ENGI,"Adventure, Fantasy, Shonen, Supernatural",https://www.crunchyroll.com/hakyu-hoshin-engi,https://img1.ak.crunchyroll.com/i/spire2/0db7fa4e77f188c4066128fc958e2dc91515741851_full.jpg,25,30,2.93,Neutro,269909
Try Knights,"Action, Drama, Shojo, Sports",https://www.crunchyroll.com/try-knights,https://img1.ak.crunchyroll.com/i/spire3/99d6bc26005ef5d16cafe5320fa4d5161564431767_full.jpg,12,30,2.07,Neutro,269909
Muromi-san,"Adventure, Comedy, Fantasy",https://www.crunchyroll.com/muromi-san,https://img1.ak.crunchyroll.com/i/spire1/982ba5a7f28472398375dee48a9bf6a11365187649_full.jpg,13,29,4.69,Excelente,269909
SAIYUKI RELOAD BLAST,"Action, Adventure, Drama, Fantasy, Supernatural",https://www.crunchyroll.com/saiyuki-reload-blast,https://img1.ak.crunchyroll.com/i/spire3/19fceef2ff8dc2899fecfa36bd741a341498718299_full.jpg,12,29,4.52,Excelente,269909
Re:ZERO -Starting Life in Another World- SHORTS,"Action, Adventure, Comedy, Fantasy, Isekai, Romance, Slice of life",https://www.crunchyroll.com/rezero-starting-life-in-another-world-shorts,https://img1.ak.crunchyroll.com/i/spire1/712391b204434bd926acb402615254801469752554_full.jpg,25,29,4.21,Excelente,269909
Hinako Note,"Comedy, Slice of life",https://www.crunchyroll.com/hinako-note,https://img1.ak.crunchyroll.com/i/spire2/174d1540600069f792a2e25f43ae40c31491556645_full.jpg,12,29,3.93,Bom,269909
Zettai Boei Leviatan,"Action, Adventure, Comedy, Fantasy, Slice of life",https://www.crunchyroll.com/zettai-boei-leviatan,https://img1.ak.crunchyroll.com/i/spire3/08ab9998d9d0641d3ffc39a4467f84581365189311_full.jpg,13,29,3.52,Bom,269909
Fist of the Blue Sky: Regenesis,"Action, Adventure, Shonen",https://www.crunchyroll.com/fist-of-the-blue-sky-regenesis,https://img1.ak.crunchyroll.com/i/spire4/1573d084547185548e5be03c8f2f6d791539039376_full.jpg,24,29,2.72,Neutro,269909
Monster Strike,"Action, Fantasy",https://www.crunchyroll.com/monster-strike,https://img1.ak.crunchyroll.com/i/spire4/77cbe4a2108ff933e6bf1c03870c56ac1575329793_full.jpg,159,29,2.59,Neutro,269909
Grimms Notes the Animation,"Action, Adventure, Fantasy",https://www.crunchyroll.com/grimms-notes-the-animation,https://img1.ak.crunchyroll.com/i/spire4/a959095513d0997e9be355a22b0ee7891547256783_full.jpg,12,29,2.48,Neutro,269909
Moyashimon,"Comedy, Slice of life",https://www.crunchyroll.com/moyashimon,https://img1.ak.crunchyroll.com/i/spire4/d82364ba9b1f0414f24714cc4f8f261e1342639264_full.jpg,22,28,4.5,Excelente,269909
"Boku-no-imoutowa""Osaka-okan""","Comedy, Slice of life",https://www.crunchyroll.com/boku-no-imoutowaosaka-okan,https://img1.ak.crunchyroll.com/i/spire1/44d2c5d1bc5fa8b121c71f1742707fc41356119053_full.jpg,12,28,3.43,Bom,269909
Seiren,"Romance, Slice of life",https://www.crunchyroll.com/seiren,https://img1.ak.crunchyroll.com/i/spire3/6de10ecb62b191e4ab2ef0927eec2db81483710188_full.jpg,12,28,3.39,Bom,269909
Cheating Craft,"Action, Comedy",https://www.crunchyroll.com/cheating-craft,https://img1.ak.crunchyroll.com/i/spire4/8354d1bc2886bb05e8b537f962e2d2911475652280_full.jpg,12,28,3.0,Neutro,269909
Os Cavaleiros do Zodíaco,,https://www.crunchyroll.com/saint-seiya,https://img1.ak.crunchyroll.com/i/spire4/7b09fbb42da3d9fa613ec1d025cf41df1411687266_full.jpg,114,27,4.96,Excelente,269909
Mischievous Kiss 2 - Love in Okinawa,,https://www.crunchyroll.com/mischievous-kiss-2-love-in-tokyo,https://img1.ak.crunchyroll.com/i/spire4/30b59b197a01a614e7e55b1886c2d3ef1410486118_full.jpg,17,27,4.85,Excelente,269909
Inugami-san to Nekoyama-san,"Comedy, Romance",https://www.crunchyroll.com/inugami-san-to-nekoyama-san,https://img1.ak.crunchyroll.com/i/spire2/f7d9ebb45ceba86e262ca09c94e57a251396904978_full.jpg,12,27,4.33,Excelente,269909
ETOTAMA,"Action, Comedy, Supernatural",https://www.crunchyroll.com/etotama,https://img1.ak.crunchyroll.com/i/spire4/1c9c7733c6a4ec31ff258e1ab1fef4fe1428119941_full.jpg,12,27,3.85,Bom,269909
True Cooking Master Boy,Shonen,https://www.crunchyroll.com/true-cooking-master-boy,https://img1.ak.crunchyroll.com/i/spire3/e9ef1778c1a5d5e42dc57c486ae9b17b1570744289_full.jpg,12,27,3.52,Bom,269909
Xuan Yuan Sword Luminary,"Action, Adventure, Fantasy, Historical, Supernatural",https://www.crunchyroll.com/xuan-yuan-sword-luminary,https://img1.ak.crunchyroll.com/i/spire3/db4565f9025212d19ce241ee108e46b21538181824_full.jpg,13,27,3.3,Bom,269909
Fan Chronicles: Um Documentário Crunchyroll,,https://www.crunchyroll.com/fan-chronicles-a-crunchyroll-documentary-series,https://img1.ak.crunchyroll.com/i/spire1/e40991345c8b5e6a9943cdc393fb63ea1551143218_full.jpg,3,27,1.37,Ruim,269909
Senryu Girl,"Comedy, Slice of life",https://www.crunchyroll.com/senryu-girl,https://img1.ak.crunchyroll.com/i/spire2/f40bce3e7b77f3d2797fd0dca53f0f541555109944_full.jpg,12,26,4.77,Excelente,269909
Lovely Complex,"Romance, Shojo",https://www.crunchyroll.com/lovely-complex,https://img1.ak.crunchyroll.com/i/spire3/b62c3c6d70d38fa10904d76dc60d06761578969109_full.jpg,24,26,4.73,Excelente,269909
Anohana: The Flower We Saw That Day (Drama),,https://www.crunchyroll.com/anohana-the-flower-we-saw-that-day-drama,https://img1.ak.crunchyroll.com/i/spire3/b328ed36104495b95c04c514b4c2b6ef1442958547_full.jpg,1,26,4.27,Excelente,269909
Anime de Training! Ex,"Comedy, Slice of life",https://www.crunchyroll.com/anime-de-training-ex,https://img1.ak.crunchyroll.com/i/spire2/fa04db0727a94cb853d9284338049b261536274222_full.jpg,24,26,3.77,Bom,269909
CHAOS;CHILD,"Mystery, Thriller",https://www.crunchyroll.com/chaoschild,https://img1.ak.crunchyroll.com/i/spire3/30228eb742c57e08dfcba437b0c528681484151699_full.jpg,14,26,3.73,Bom,269909
Code: Realize ~Guardian of Rebirth~,"Harem, Mystery, Romance",https://www.crunchyroll.com/code-realize-guardian-of-rebirth,https://img1.ak.crunchyroll.com/i/spire4/e3071c379b2474672b48c4c7149110681508359985_full.jpg,13,26,3.73,Bom,269909
Phantom in the Twilight,"Drama, Fantasy, Romance, Supernatural, Thriller",https://www.crunchyroll.com/phantom-in-the-twilight,https://img1.ak.crunchyroll.com/i/spire4/2f7c66b2ae8919bb8475e5e6429600b01531117155_full.jpg,12,26,3.58,Bom,269909
Soul Buster,"Action, Adventure, Fantasy, Historical",https://www.crunchyroll.com/soul-buster,https://img1.ak.crunchyroll.com/i/spire1/2d1559bc96e45c0205462bdc86539e951475834693_full.jpg,12,26,2.65,Neutro,269909
Locodol,"Comedy, Music, Seinen, Slice of life",https://www.crunchyroll.com/locodol,https://img1.ak.crunchyroll.com/i/spire1/9ac1c4e1b0a649363477827e30050b881452031391_full.jpg,15,25,4.4,Excelente,269909
Encouragement Of Climb,"Comedy, Slice of life, Sports",https://www.crunchyroll.com/encouragement-of-climb,https://img1.ak.crunchyroll.com/i/spire3/f2d624eeec0d2bdb7278bdd09e0b8ea91532022699_full.jpg,26,25,4.4,Excelente,269909
BAKUON!!,"Comedy, Slice of life",https://www.crunchyroll.com/bakuon,https://img1.ak.crunchyroll.com/i/spire2/cda9bcf111c8a974295a683c643f89801459737569_full.jpg,12,25,4.36,Excelente,269909
The Magnificent KOTOBUKI,"Action, Adventure",https://www.crunchyroll.com/the-magnificent-kotobuki,https://img1.ak.crunchyroll.com/i/spire4/8caccd3377ad43b31e02ae79d856691a1549191964_full.jpg,12,25,3.96,Bom,269909
Angel's 3Piece!,"Comedy, Music, Slice of life",https://www.crunchyroll.com/angels-3piece,https://img1.ak.crunchyroll.com/i/spire3/51b217ddf76813f060494aaf2348bc6e1499675866_full.jpg,12,25,3.72,Bom,269909
A Destructive God Sits Next to Me,"Comedy, Slice of life",https://www.crunchyroll.com/a-destructive-god-sits-next-to-me,https://img1.ak.crunchyroll.com/i/spire1/2cc24f87a93c27a35cf3da7604503ab11578698885_full.jpg,10,25,3.52,Bom,269909
Scorching Ping Pong Girls,"Action, Comedy, Slice of life, Sports",https://www.crunchyroll.com/scorching-ping-pong-girls,https://img1.ak.crunchyroll.com/i/spire4/0b8232f22b46d36f8fe52f4127da09c71482733705_full.jpg,12,24,4.38,Excelente,269909
momokuri,"Comedy, Romance",https://www.crunchyroll.com/momokuri,https://img1.ak.crunchyroll.com/i/spire2/d5f210096bde2ef386f3aab1f7e7d4fe1467378311_full.jpg,13,24,4.04,Excelente,269909
The Laughing Salesman,"Mystery, Seinen, Supernatural, Thriller",https://www.crunchyroll.com/the-laughing-salesman,https://img1.ak.crunchyroll.com/i/spire3/24084a3df51788e818096663b8cb8e751491247311_full.jpg,12,24,3.83,Bom,269909
Pan de Peace!,"Comedy, Slice of life",https://www.crunchyroll.com/pan-de-peace,https://img1.ak.crunchyroll.com/i/spire3/9e1c05e4711a225c7ba61d7d291e50321459641447_full.jpg,13,24,3.25,Bom,269909
Straight Title Robot Anime,"Comedy, Sci-fi",https://www.crunchyroll.com/straight-title-robot-anime,https://img1.ak.crunchyroll.com/i/spire4/e54c39524e0543d90084c390a8a4407d1360000093_full.jpg,12,24,3.08,Bom,269909
Black Clover (Dublagens Internacionais),"Action, Adventure, Comedy, Fantasy, Shonen",https://www.crunchyroll.com/black-clover-international-dubs,https://img1.ak.crunchyroll.com/i/spire1/c0d08a06dae2ed2877cd15e303df87491533959656_full.jpg,52,23,4.91,Excelente,269909
Yowamushi Pedal New Generation,"Action, Drama, Shonen, Sports",https://www.crunchyroll.com/yowamushi-pedal-new-generation,https://img1.ak.crunchyroll.com/i/spire4/159148a04cab24048b85b32b100adcca1527268997_full.jpg,50,23,4.48,Excelente,269909
PERSONA5 the Animation -THE DAY BREAKERS-,"Action, Mystery, Supernatural, Thriller",https://www.crunchyroll.com/persona5-the-animation-the-day-breakers-,https://img1.ak.crunchyroll.com/i/spire3/5c5e67e3b740b7d609bdcf1dc13247801472856372_full.jpg,1,23,4.26,Excelente,269909
The Moment You Fall in Love,"Drama, Romance, Slice of life",https://www.crunchyroll.com/the-moment-you-fall-in-love,https://img1.ak.crunchyroll.com/i/spire1/0864e47743dc6298ac3ae945d85dc8161496775332_full.jpg,1,23,4.09,Excelente,269909
Lychee Light Club,"Comedy, Drama, Romance",https://www.crunchyroll.com/lychee-light-club,https://img1.ak.crunchyroll.com/i/spire2/c5bf57c09aa20dacefea976c61375c171350060834_full.jpg,8,23,3.43,Bom,269909
MAGICAL CIRCLE GURU-GURU,"Action, Adventure, Comedy, Fantasy",https://www.crunchyroll.com/magical-circle-guru-guru,https://img1.ak.crunchyroll.com/i/spire2/da12f39436dbe186a67d6dbb96e4971b1534191908_full.jpg,24,22,4.68,Excelente,269909
Ultraman Orb,,https://www.crunchyroll.com/ultraman-orb,https://img1.ak.crunchyroll.com/i/spire3/40f83e47cfbbf2fc2ce9ff08208d9a361468015307_full.jpg,25,22,4.68,Excelente,269909
Mr. TONEGAWA Middle Management Blues,"Comedy, Drama, Seinen",https://www.crunchyroll.com/mr-tonegawa-middle-management-blues,https://img1.ak.crunchyroll.com/i/spire2/6d273aaff9098958aa5394c5c1cb99d71530574338_full.jpg,24,22,4.59,Excelente,269909
Fate/Grand Order Absolute Demonic Front: Babylonia,"Action, Fantasy",https://www.crunchyroll.com/fategrand-order-absolute-demonic-front-babylonia,https://img1.ak.crunchyroll.com/i/spire3/5e2029d2c96cf5f92af034feec6e72c91573014688_full.jpg,18,22,4.18,Excelente,269909
Slow Start,"Comedy, Slice of life",https://www.crunchyroll.com/slow-start,https://img1.ak.crunchyroll.com/i/spire3/16ab7fe3bf03bbd09f05321509cf5ac21515190148_full.jpg,12,22,4.14,Excelente,269909
Hell Girl: Fourth Twilight,"Drama, Supernatural",https://www.crunchyroll.com/hell-girl-fourth-twilight,https://img1.ak.crunchyroll.com/i/spire4/7e087e095c437dd1e69f964ed21d57db1500005005_full.jpg,12,22,3.95,Bom,269909
Merc StoriA: The Apathetic Boy and the Girl in a Bottle,Fantasy,https://www.crunchyroll.com/merc-storia-the-apathetic-boy-and-the-girl-in-a-bottle,https://img1.ak.crunchyroll.com/i/spire1/b5c7374c04b114f58821a9a19d3f12421539265653_full.jpg,12,22,3.73,Bom,269909
Takamiya Nasuno Desu!,"Comedy, Shonen, Slice of life",https://www.crunchyroll.com/takamiya-nasuno-desu,https://img1.ak.crunchyroll.com/i/spire4/54fe99a9855144e99dd135864a3ccae21428339406_full.jpg,12,22,3.5,Bom,269909
Aooni The Blue Monster,"Comedy, Supernatural, Thriller",https://www.crunchyroll.com/aooni-the-blue-monster,https://img1.ak.crunchyroll.com/i/spire4/d932c6dd485a3b08fc1d8672a53ef23b1475183881_full.jpg,14,22,3.18,Bom,269909
Maerchen Maedchen,"Fantasy, Supernatural",https://www.crunchyroll.com/maerchen-maedchen,https://img1.ak.crunchyroll.com/i/spire4/ac12e55f9dab75f7e45136fe32eb72311515677911_full.jpg,12,22,3.09,Bom,269909
JK-Meshi!,"Comedy, Slice of life",https://www.crunchyroll.com/jk-meshi,https://img1.ak.crunchyroll.com/i/spire2/8a323f73c3923acc4f2a22d37a4267ae1444093208_full.jpg,26,22,2.36,Neutro,269909
Tonkatsu DJ Agetaro,"Comedy, Music, Shonen, Slice of life",https://www.crunchyroll.com/tonkatsu-dj-agetaro,https://img1.ak.crunchyroll.com/i/spire2/5644080ee95b223b3f2a7f61ed0d2ba51460281973_full.jpg,12,21,4.62,Excelente,269909
Anime-Gataris,"Comedy, Slice of life",https://www.crunchyroll.com/anime-gataris,https://img1.ak.crunchyroll.com/i/spire4/1a25b31dd88fef36446a90a2ae0534991507464677_full.jpg,12,21,4.14,Excelente,269909
Lord of Vermilion: The Crimson King,"Action, Fantasy",https://www.crunchyroll.com/lord-of-vermilion-the-crimson-king,https://img1.ak.crunchyroll.com/i/spire1/34ac3d28db872f8af260b8406fdd93e01531500445_full.jpg,12,21,2.57,Neutro,269909
Gurazeni: Money Pitch,"Comedy, Drama, Seinen, Sports",https://www.crunchyroll.com/gurazeni-money-pitch,https://img1.ak.crunchyroll.com/i/spire4/2b2b1b0007f5de0264317a9afcb6ddba1522955283_full.jpg,24,20,4.75,Excelente,269909
Genshiken,"Comedy, Seinen, Slice of life",https://www.crunchyroll.com/genshiken-second-season,https://img1.ak.crunchyroll.com/i/spire1/326cfb405a1f3285b92172ba39dacecd1373051662_full.jpg,13,20,4.5,Excelente,269909
Ooya-san wa Shishunki!,"Comedy, Slice of life",https://www.crunchyroll.com/ooya-san-wa-shishunki,https://img1.ak.crunchyroll.com/i/spire3/9d7decb0e75cb64ccf45c2949195598e1452194474_full.jpg,12,20,4.45,Excelente,269909
Girlish number,"Comedy, Idols, Slice of life",https://www.crunchyroll.com/girlish-number,https://img1.ak.crunchyroll.com/i/spire2/826b47afb1bb53a9faf4d57321c7c35e1476262102_full.jpg,12,20,4.2,Excelente,269909
Rowdy Sumo Wrestler Matsutaro,"Action, Comedy, Shonen, Sports",https://www.crunchyroll.com/rowdy-sumo-wrestler-matsutaro,https://img1.ak.crunchyroll.com/i/spire4/54f3322782c3fc6232d73494e9e187311396726961_full.jpg,23,20,3.8,Bom,269909
Sekko Boys,"Comedy, Idols, Music, Slice of life",https://www.crunchyroll.com/sekko-boys,https://img1.ak.crunchyroll.com/i/spire2/8daff5155c710018730b35407b4fd8361452264828_full.jpg,12,20,3.65,Bom,269909
elDLIVE,"Adventure, Sci-fi",https://www.crunchyroll.com/eldlive,https://img1.ak.crunchyroll.com/i/spire2/879b1e0acbe28be5e028bcb38cde73751483868718_full.jpg,12,20,3.35,Bom,269909
Lostorage incited WIXOSS,"Drama, Sci-fi, Thriller",https://www.crunchyroll.com/lostorage-incited-wixoss,https://img1.ak.crunchyroll.com/i/spire1/1814a749cb1e3d4aaac27a7c4fbeab8c1525386214_full.jpg,24,20,3.3,Bom,269909
Military!,Comedy,https://www.crunchyroll.com/military,https://img1.ak.crunchyroll.com/i/spire4/ed4dce19ca2ba9d41119f50240c557c71420578229_full.jpg,12,20,3.2,Bom,269909
Last Period: the journey to the end of the despair,"Action, Adventure, Comedy, Fantasy",https://www.crunchyroll.com/last-period-the-journey-to-the-end-of-the-despair,https://img1.ak.crunchyroll.com/i/spire4/7df141756f34e93887e8f103458e8ebd1523306370_full.jpg,12,20,3.15,Bom,269909
Mahou Shoujo? Naria Girls,"Comedy, Fantasy, Shojo",https://www.crunchyroll.com/mahou-shoujo-naria-girls,https://img1.ak.crunchyroll.com/i/spire3/802d1ecb13901df8b70d5f8f7ac4a1681468361048_full.jpg,12,20,2.55,Neutro,269909
Schoolgirl Strikers,"Action, Magical girls, Sci-fi, Supernatural",https://www.crunchyroll.com/schoolgirl-strikers,https://img1.ak.crunchyroll.com/i/spire3/234634f92d5388850e4b9328bc90b7541483654581_full.jpg,13,20,2.5,Neutro,269909
FOREST FAIRY FIVE,Fantasy,https://www.crunchyroll.com/forest-fairy-five,https://img1.ak.crunchyroll.com/i/spire3/532b88c174fa1767dca7f598e6873aca1483701646_full.jpg,25,20,2.2,Neutro,269909
My Bride is a Mermaid,,https://www.crunchyroll.com/my-bride-is-a-mermaid,https://img1.ak.crunchyroll.com/i/spire3/e1473118d07ceefff832277a81752a601413929883_full.jpg,26,19,4.79,Excelente,269909
KAGEWANI,"Mystery, Sci-fi, Thriller",https://www.crunchyroll.com/kagewani,https://img1.ak.crunchyroll.com/i/spire3/eab753d7042ac8548c9b08a2cf0fa2961533925412_full.jpg,26,19,4.47,Excelente,269909
Gifu Dodo!! Kanetsugu and Keiji,"Action, Historical",https://www.crunchyroll.com/gifu-dodo-kanetsugu-and-keiji,https://img1.ak.crunchyroll.com/i/spire4/5eb3cfe7e591ae8e75576309adf309ef1372696861_full.jpg,25,19,4.21,Excelente,269909
VOICE OF FOX,"Drama, Music, Slice of life",https://www.crunchyroll.com/voice-of-fox,https://img1.ak.crunchyroll.com/i/spire3/f7cdf17182ad1deb81b07a2aa09ffcc51539392387_full.jpg,12,19,4.11,Excelente,269909
Starlight Promises,"Drama, Fantasy, Historical, Romance",https://www.crunchyroll.com/starlight-promises,https://img1.ak.crunchyroll.com/i/spire4/1f6073f87653b5f5bde8e2979902442c1533259324_full.jpg,1,19,4.11,Excelente,269909
Mahou Shoujo Nante Mouiidesukara,"Comedy, Fantasy",https://www.crunchyroll.com/mahou-shoujo-nante-mouiidesukara,https://img1.ak.crunchyroll.com/i/spire2/7a9cceeb11bac434f192a5d3fec9002d1452527544_full.jpg,24,19,3.37,Bom,269909
Hakone-chan,"Comedy, Slice of life, Supernatural",https://www.crunchyroll.com/hakone-chan,https://img1.ak.crunchyroll.com/i/spire4/60b559ca2c66389922db79106804fd901444168030_full.jpg,13,19,3.0,Neutro,269909
